item_id,title,description,url,brand,seller_name,image_url,availability,price,sale_price,gtin,mpn,group_id,condition,product_category,weight,item_weight_unit,seller_url,accepts_returns,return_deadline_in_days,return_policy,is_ads_eligible,star_rating,review_count,target_countries,store_country,custom_label_0,custom_label_1,custom_label_2,custom_label_3,identifier_exists
483556,Powerlogy Upgraded Coffee Cream 330 g,"Kávový krém s prebiotickou vlákninou a MCT tukmi • Bez lepku, mlieka a pridaného cukru • Až 3,5 g prebiotickej vlákniny na porciu • 1,5 g extra MCT tukov na porciu • Balenie obsahuje cca 22 porcií (1 porcia = 15 g) • Len 0,6 g cukru na jednu porciu V čom je vylepšený kávový krém unikátny? Nová línia Powerlogy produktov s označením Upgraded je unikátna svojou receptúrou. Každý Powerlogy produkt v sebe spája skvelú chuť a vysokú výživovú hodnotu. Upgraded línia ide ešte ďalej. Receptúra týchto produktov je založená na moderných vedeckých poznatkoch a je vyladená do posledného detailu. Dodá vám extra energiu a je priamou posilou konkrétnych funkcií tela. V prípade Upgraded kávového krému ide najmä o elimináciu cukru v orieškových krémoch raz a navždy. Vytvorili sme receptúru s MCT olejom, vysokým obsahom vlákniny a skvelou chuťou. Upgraded Coffee Cream tak spĺňa náročné low-carb štandardy. Náš inovatívny kávový krém vám pomôže s výživou mikrobiómu, zdravým pocitom sýtosti, optimálnou hladinou cukru v krvi a rýchlym zdrojom energie v podobe MCT tukov. A to všetko bez záťaže trávenia. V produkte nenájdete žiadny pridaný cukor, ani umelé sladidlá. Namiesto toho sme skvelú chuť dosiahli prémiovou kávou, kvalitnými lieskovcami, kešu orechmi a prirodzene sladkastou prebiotickou vlákninou. O úžasne hladkú textúru sa postará 10 % MCT oleja v zložení a vysokoprofesionálna výroba. Účinky funkčných ingrediencií sú potvrdené značným počtom vedeckých štúdií. Ich efekt sme konzultovali aj s odbornou vedeckou radou, s ktorou v Powerlogy spolupracujeme. Upgraded Coffee Cream je maximálne inovatívny a 100 % prírodný orieškový krém. Popis výrobku: Orieškový krém z lieskovcov, kešu, kávy a MCT, sladený čakankovou vlákninou Hmotnosť: 330 g Zloženie: lieskové orechy, kešu orechy, prebiotická vláknina z čakanky, MCT kokosový olej, káva columbia arabica (6 %). Alergény: Orechy Vyrobené na: Slovensko",https://powerlogy.com/upgraded-coffee-cream,Powerlogy,Powerlogy,https://media.powerlogy.com/1/live/20260407173816/powerlogy-upgraded-coffee-cream-330.webp,in_stock,17.95 EUR,15.55 EUR,8588009019565,70291,,new,Zdravé potraviny > Orieškové krémy a maslá > Kešu,0.6,kg,https://powerlogy.com/,true,14,https://powerlogy.com/o-nakupe/vseobecne-obchodne-podmienky,true,4.80,55,SK,SK,food,kešu,in-stock,single,
489540,Powerlogy Natural Collagen 500 g,"XXL balenie 100 % čistého, hydrolyzovaného grass fed kolagénu z európskeho zdroja • Bez lepku, mlieka a sladidiel • Prirodzene rozpustný hovädzí kolagén s krémovou chuťou • Balenie obsahuje cca 30 porcií (1 porcia = 10 g) • Neobsahuje žiadny cukor ani alergény • Vhodný pre histaminikov* *Histidín, ktorý sa rozkladá na histamín, tvorí len 1 % z celkového obsahu aminokyselín kolagénu, takže vytvára veľmi nízke dávky histamínu. Napriek tomu, pri nízkohistamínovej diéte odporúčame poradiť sa s lekárom ohľadom užívania doplnku.  Popis výrobku: Natural kolagén proteín, typ kolagénu 1 a 3. Hmotnosť: 500 g Zloženie: Hydrolyzovaný hovädzí kolagén peptid. Alergény: neobsahuje Krajina pôvodu: Francúzsko Vyrobené na: Slovensko",https://powerlogy.com/powerlogy-natural-collagen-500-g,Powerlogy,Powerlogy,https://media.powerlogy.com/1/live/20260521113805/powerlogy-collagen-natural-xxl.png,in_stock,44.95 EUR,29.95 EUR,8588009019626,70318,,new,Funkčná výživa > Kolagény > Kolagény na kosti a kĺby > Hovädzie kolagény na kĺby,0.5,kg,https://powerlogy.com/,true,14,https://powerlogy.com/o-nakupe/vseobecne-obchodne-podmienky,false,4.65,584,SK,SK,supplement,hovädzie-kolagény-na-kĺby,in-stock,single,
489944,Powerlogy Natural Collagen 10 x 10 g,"Cestovné balenie 10 vrecúšok 100 % hydrolyzovaného grass fed kolagénu z eu zdroja • Bez lepku, mlieka a sladidiel • Vhodný pre histaminikov • Prirodzene rozpustný hovädzí kolagén s krémovou chuťou • Balenie obsahuje 10 porcií (1 porcia = 10 g) • Neobsahuje žiadny cukor ani alergény Od augusta 2023 je kolagén spracovaný vylepšenou technológiou, ktorá mu dáva jemnejšiu štruktúru. Kolagén má preto ešte lepšiu vstrebateľnosť a neutrálnejšiu vôňu. Keďže prášok je jemnejší než predtým, odporúčame najprv nasypať do pohára prášok, až potom pridať tekutinu a zamiešať. Pri opačnom poradí môžu v nápoji ostať nerozpustené hrudky. Ak sa to stane, stačí nápoj rozmixovať a konzistencia bude dokonalo hladká. Helena Krajčiová: Powerlogy kolagén si dávam do kávy, je perfektný Známa slovenská herečka Helena Krajčiová je milovníčka aktívneho pohybu a výborného, no zároveň kvalitného jedla. Rada svoj čas trávi v prírode s rodinou, spoznávaním nových miest a ochutnávaním nových chutí. V prvom rade nedá dopustiť na kvalitný, 100 % kolagén v prášku, u ktorého oceňuje rozpustnosť a neutrálnu chuť. Najradšej si ho vychutnáva v pohári čistej vody ráno po prebudení, počas náročných dní nakrúcania alebo v divadle v obľúbenej káve . Popis výrobku: Natural kolagén proteín, typ kolagénu 1 a 3. Hmotnosť: 10 x 10 g Zloženie: Hydrolyzovaný hovädzí kolagén peptid. Alergény: neobsahuje Krajina pôvodu: Francúzsko Vyrobené na: Slovensko",https://powerlogy.com/collagen-10x10g,Powerlogy,Powerlogy,https://media.powerlogy.com/1/live/20260521113759/powerlogy-collagen-natural-with-sachet.png,out_of_stock,10.95 EUR,,8588009019497,70285,,new,Funkčná výživa > Kolagény > Kolagény na kosti a kĺby > Hovädzie kolagény na kĺby,0.1,kg,https://powerlogy.com/,true,14,https://powerlogy.com/o-nakupe/vseobecne-obchodne-podmienky,false,4.65,584,SK,SK,supplement,hovädzie-kolagény-na-kĺby,out-of-stock,single,
490011,Powerlogy Vanilla Collagen 300 g,"Hydrolyzovaný grass fed kolagén s MCT, prebiotickou vlákninou a chuťou vanilky • Bez lepku, mlieka a sladidiel • Kolagén + prebiotická vláknina + MCT tuky • Prirodzene rozpustný hovädzí kolagén s vanilkovou príchuťou • Balenie obsahuje cca 20 porcií (1 porcia = 15 g) • Neobsahuje cukor ani alergény Vlastnosti, vďaka ktorým sa na náš prírodný kolagén v prášku môžete spoľahnúť: Výberový kolagén najvyššej kvality s vysokým pomerom esenciálnych aminokyselín. Prírodná prebiotická vláknina pôsobí ako výživa dobrých baktérií v tráviacom trakte. Extra MCT tuky poskytujú zdroj rýchlej energie. Žiadna pachuť ani zápach a to bez cukru, umelých sladidiel a konzervantov. Rýchla vstrebateľnosť a veľmi ľahká stráviteľnosť. Prirodzene ľahká rozpustnosť v teplých i studených nápojoch. V Powerlogy robíme maximum pre vývoj inovatívnych funkčných potravín, ktoré v sebe spájajú silu čistej chuti a funkčnosti. Cieľom je podpora nadpriemerného fyzického i mentálneho výkonu a kultivácia našej sily. Veríme, že kvalitné jedlo mení myslenie. Preto naše produkty spracovávame len minimálne a zachovávame tak ich vysokú výživovú hodnotu. V Powerlogy je našou vášňou progresívna a efektívna životospráva, ktorá však musí chutiť. Popis výrobku: Hydrolyzovaný hovädzí kolagén peptid s MCT tukmi a prírodnou vanilkovou arómou Hmotnosť: 300 g Zloženie: bielkovina z hydrolyzovaného hovädzieho kolagénu, inulín, MCT tuky v prášku, prírodná vanilková aróma, sladidlo: glykozidy steviolu zo stévie. Alergény: neobsahuje Vyrobené na: Slovensko",https://powerlogy.com/powerlogy-vanilla-collagen-300-g,Powerlogy,Powerlogy,https://media.powerlogy.com/1/live/20260521113749/powerlogy-collagen-vanilla.png,in_stock,24.95 EUR,,8588009019619,70317,,new,Funkčná výživa > Kolagény > Kolagény na kosti a kĺby > Hovädzie kolagény na kĺby,0.3,kg,https://powerlogy.com/,true,14,https://powerlogy.com/o-nakupe/vseobecne-obchodne-podmienky,false,4.89,19,SK,SK,supplement,hovädzie-kolagény-na-kĺby,in-stock,single,
492967,Powerlogy Pistacchio Coconut Granola 350 g,"Bezlepková raňajková granola s pistáciami, kokosovými čipsami a kokosovým sirupom • Bez lepku, mlieka a rafinovaného cukru • Vhodné pre vegánov • Vhodné pre histaminikov • Balenie obsahuje cca 7 porcií (1 porcia = 50 g) • 4,23 g vlákniny na jednu porciu  Popis výrobku: Granola s chrumkavými pistáciami a kokosom sladená kokosovým sirupom Hmotnosť: 350 g Zloženie: bezlepkové ovsené vločky 50 %, kokos 17 %, kokosové chipsy 10 %, kokosový sirup, pistácie 7 %, kokosový olej, soľ. Alergény: Orechy Vyrobené v: Česko",https://powerlogy.com/powerlogy-pistacchio-coconut-granola-350-g,Powerlogy,Powerlogy,https://media.powerlogy.com/1/live/20260521113719/powerlogy-granola-pistacchio.png,in_stock,8.55 EUR,,8588009019671,70326,,new,Zdravé potraviny > Granola a müsli > Granola s nízkym obsahom histamínu,0.35,kg,https://powerlogy.com/,true,14,https://powerlogy.com/o-nakupe/vseobecne-obchodne-podmienky,true,4.90,62,SK,SK,food,granola-s-nízkym-obsahom-histamínu,in-stock,single,
492969,Powerlogy Organic Cinnamon Granola 350 g,"Bezlepková BIO raňajková granola s jablkami, škoricou, pekanovými orechmi a javorovým sirupom • Bez lepku a mlieka • Vhodné pre vegánov a vegetariánov • Vhodné pre histaminikov • Balenie obsahuje cca 7 porcií (1 porcia = 50 g) • Len 5,2 g cukru na jednu porciu V čom je BIO škoricová granola jedinečná? Po veľkom úspechu našej najpredávanejšej BIO mandľovej granoly rozširujeme raňajkovú líniu o škoricovo-jablkovú novinku. Na trhu nám totiž chýbajú 100 % bezlepkové a zároveň poriadne chrumkavé raňajkové müsli, ktoré majú optimálne zloženie (menej cukru a viac vlákniny). Nová Organic Cinnamon Granola je navyše v BIO kvalite z udržateľného poľnohospodárstva v súlade s ochranou prírody. Výsledná receptúra je čisto rastlinného pôvodu a tak vhodná aj pre striktných vegetariánov či vegánov. Harmóniu čistej chuti sme dosiahli výberom prírodných ingrediencií. Vločky chrumkajú vďaka šetrnému pečeniu teplým vzduchom. V kombinácii s javorovým sirupom a škoricou má granola sladkú karamelovú dochuť. Tieto raňajky či rýchly snack si vás podmania chuťou pekanových orechov, voňavej škorice a sušených jabĺk. Popis výrobku: Granola s jablkami, pekanovými orechmi, škoricou a javorovým sirupom Hmotnosť: 350 g Zloženie: BIO bezlepkové ovsené vločky 50 %, BIO quinoa vločky, BIO tekvicové semienka, BIO sušené jablká 8 %, BIO javorový sirup, BIO pekanové orechy 7 %, BIO kokosový olej, BIO cejlónska škorica 2 %, himalájska soľ. Alergény: Orechy Vyrobené v: Česko",https://powerlogy.com/powerlogy-organic-cinnamon-granola-350-g,Powerlogy,Powerlogy,https://media.powerlogy.com/1/live/20260521113734/powerlogy-granola-cinnamon.png,in_stock,9.95 EUR,,8588009019664,70319,,new,Zdravé potraviny > Granola a müsli > Granola s nízkym obsahom histamínu,0.35,kg,https://powerlogy.com/,true,14,https://powerlogy.com/o-nakupe/vseobecne-obchodne-podmienky,true,4.92,38,SK,SK,food,granola-s-nízkym-obsahom-histamínu,in-stock,single,
492971,Powerlogy Upgraded Keto Granola Strawberry 350 g,"Bezlepková keto granola s čakankovou vlákninou, kokosovými čipsami, orechmi a jahodami • Bez obilnín, lepku, mlieka a pridaného cukru • Vysoký obsah prebiotickej vlákniny • Príjemný pocit sýtosti a ľahké trávenie • Balenie obsahuje cca 7 porcií (1 porcia = 50 g) • Len 3,3 g cukru na jednu porciu  Popis výrobku: Keto granola bez obilnín s kokosovými chipsami, mandľami a mixom semienok Hmotnosť: 350 g Zloženie: kokosové chipsy, mandle, slnečnicové semienka, tekvicové semienka, čakanková vláknina, ľanové semienka, makadámiové oriešky, lyofilizované jahody, chia semienka, soľ. Alergény: Orechy Vyrobené v: Česko",https://powerlogy.com/upgraded-keto-granola,Powerlogy,Powerlogy,https://media.powerlogy.com/1/live/20260521113711/powerlogy-granola-strawberry.png,in_stock,9.95 EUR,8.55 EUR,8588009019688,70323,,new,Zdravé potraviny > Granola a müsli > Keto granola,0.35,kg,https://powerlogy.com/,true,14,https://powerlogy.com/o-nakupe/vseobecne-obchodne-podmienky,true,4.90,199,SK,SK,food,keto-granola,in-stock,single,
494462,Powerlogy Upgraded Whey Protein Bar 50 g,"Tyčinka so srvátkovým proteínom, prebiotickou vlákninou, kokosom a horkou čokoládou • Bez lepku a orechov • Nízky obsah cukru a veľké množstvo vlákniny • Ľahké trávenie • Neobsahuje umelé sladidlá Zdravie nie je o maximalizácii proteínu Nová línia Powerlogy produktov s označením Upgraded je unikátna svojou receptúrou. Každý Powerlogy produkt v sebe spája skvelú chuť a vysokú výživovú hodnotu. Upgraded línia ide ešte ďalej. Receptúra týchto produktov je založená na moderných vedeckých poznatkoch a je vyladená do posledného detailu. Dodá vám extra energiu a je priamou posilou konkrétnych funkcií tela. S našou inovatívnou proteínovou tyčinkou máte zabezpečený extra príjem srvátkového proteínu (11 g v jednej tyčinke). K nemu sme pridali MCT olej a vysoký obsah vlákniny. Naším cieľom totiž nie je maximalizácia množstva proteínu, ale zdravé zloženie. Preto vám Upgraded Whey Protein Bar okrem regenerácie pomôže aj so zdravým pocitom sýtosti, optimálnou hladinou cukru v krvi a rýchlym zdrojom energie v podobe MCT tukov. A to všetko s veľmi nízkym obsahom cukru a bez záťaže trávenia. V produkte nenájdete žiadne umelé sladidlá. Namiesto toho sme skvelú „bounty“ chuť dosiahli polevou z horkej čokolády, čerstvým kokosom a malým množstvom prírodnej stévie. O extra energiu a šťavnatosť tyčinky sa postará MCT olej a vysokoprofesionálna výroba. Popis výrobku: Proteínová tyčinka s kokosom v horkej čokoláde. Hmotnosť: 50 g Zloženie: srvátkový bielkovinový koncentrát 24 % (srvátkový bielkovinový koncentrát, emulgátor: lecitíny), horká čokoláda 20 % (kakaová hmota, cukor, kakaový prášok so zníženým množstvom tuku, kakaové maslo, emulgátory: sójový lecitín; polyglycerolpolyricínoleát, extrakt z Bourbon vanilky), vláknina z čakanky Alergény: Mlieko, sójový lecitín Vyrobené na: Slovensko",https://powerlogy.com/powerlogy-upgraded-whey-protein-bar-50-g,Powerlogy,Powerlogy,https://media.powerlogy.com/1/live/20250625162359/upgraded-whey-bar-ingrediencia.png,in_stock,2.95 EUR,,8588009019602,70328,,new,Funkčná výživa > Proteíny > Bezlepkové proteíny,0.055,kg,https://powerlogy.com/,true,14,https://powerlogy.com/o-nakupe/vseobecne-obchodne-podmienky,true,4.95,21,SK,SK,food,bezlepkové-proteíny,in-stock,single,
494463,Powerlogy Organic Vegan Protein Bar 50 g,"Certifikovaná BIO a VEGAN proteínová tyčinka s prebiotickou vlákninou, mandľami a škoricou Vlastnosti, vďaka ktorým sa na našu proteínovú tyčinku môžete spoľahnúť: 20 % obsah ľahko stráviteľného rastlinného proteínu. Vysoký obsah prírodnej vlákniny z čakanky a orieškov. Nízky obsah cukru a nízky glykemický index. Lahodná chuť mandľového krému, kešu krému a kvalitnej škorice. Šťavnatá textúra bez sypkej konzistencie a gumeného pocitu v ústach. Neobsahuje lepok, sóju ani umelé sladidlá ako maltitol či aspartam. V Powerlogy robíme maximum pre vývoj inovatívnych funkčných potravín, ktoré v sebe spájajú silu čistej chuti a funkčnosti. Cieľom je podpora nadpriemerného fyzického i mentálneho výkonu a kultivácia našej sily. Veríme, že kvalitné jedlo mení myslenie. Preto naše produkty spracovávame len minimálne a zachovávame tak ich vysokú výživovú hodnotu. V Powerlogy je našou vášňou progresívna a efektívna životospráva, ktorá však musí chutiť. V čom je Powerlogy VEGAN proteínová tyčinka iná? Prinášame nové riešenie rýchleho zdroja bielkovín v podobe snacku. Spájame kvalitné, funkčné zloženie so skvelou chuťou. Túto tyčinku tvoríme pre udržateľnú životosprávu aktívneho človeka, ktorému záleži na zdraví. Proteínové tyčinky sú populárnym zdrojom bielkovín a energie, dokonca zdravších sladkostí na cesty. Žiaľ, väčšina produktov na trhu nespĺňa štandardy kvalitného zloženia alebo lahodnej chuti, a tak nám neprinášajú svoj 100 % potenciál. Často sú plné sóje, nekvalitného proteínu a umelých sladidiel. Vo výsledku majú presladenú, umelú chuť a gumovú alebo sypkú konzistenciu. Taká tyčinka sa ťažko konzumuje s pôžitkom… Preto vám prinášame tyčinku s vyladenou konzistenciou, bez pocitu lepkavosti v ústach. Popis výrobku: Vegánska bielkovinová tyčinka s mandľami, kešu orieškami a škoricou Hmotnosť: 50 g Zloženie: BIO čakanková vláknina, BIO mandľová múka 20 %, BIO zmes rastlinných bielkovín (zo žltého hrachu, ryže a konopných semien), BIO bezlepkové ovsené vločky, BIO kešu krém 13 %, BIO mandle 8 %, BIO mandľový krém 5 %, BIO škorica 1,9 %, BIO kokosový olej, sladidlo: glykozidy steviolu zo stévie, himalájsk Alergény: Orechy Vyrobené v: Česko",https://powerlogy.com/powerlogy-organic-vegan-protein-bar-50-g,Powerlogy,Powerlogy,https://media.powerlogy.com/1/live/20240312142458/organic-vegan-bar-50g.png,in_stock,2.95 EUR,,8588009019701,70327,,new,Funkčná výživa > Proteínové tyčinky > Bezlepkové müsli tyčinky,0.055,kg,https://powerlogy.com/,true,14,https://powerlogy.com/o-nakupe/vseobecne-obchodne-podmienky,true,4.38,24,SK,SK,food,bezlepkové-müsli-tyčinky,in-stock,single,
494464,Powerlogy Upgraded Vegan Protein Bar 50 g,"VEGAN proteínová tyčinka s prebiotickou vlákninou, kokosom a horkou čokoládou • Bez lepku a mlieka • Nízky obsah cukru a veľké množstvo vlákniny • Ľahké trávenie • Neobsahuje umelé sladidlá Zdravie nie je o maximalizácii proteínu Nová línia Powerlogy produktov s označením Upgraded je unikátna svojou receptúrou. Každý Powerlogy produkt v sebe spája skvelú chuť a vysokú výživovú hodnotu. Upgraded línia ide ešte ďalej. Receptúra týchto produktov je založená na moderných vedeckých poznatkoch a je vyladená do posledného detailu. Dodá vám extra energiu a je priamou posilou konkrétnych funkcií tela. S našou inovatívnou proteínovou tyčinkou máte zabezpečený extra príjem rastlinného proteínu (10 g v jednej tyčinke). K nemu sme pridali MCT olej a vysoký obsah vlákniny. Naším cieľom totiž nie je maximalizácia množstva proteínu, ale zdravé zloženie. Preto vám Upgraded Vegan Protein Bar okrem regenerácie pomôže aj so zdravým pocitom sýtosti, optimálnou hladinou cukru v krvi a rýchlym zdrojom energie v podobe MCT tukov. A to všetko s veľmi nízkym obsahom cukru a bez záťaže trávenia. V produkte nenájdete žiadne umelé sladidlá. Namiesto toho sme skvelú „bounty“ chuť dosiahli polevou z horkej čokolády, čerstvým kokosom a malým množstvom prírodnej stévie. O extra energiu a šťavnatosť tyčinky sa postará MCT olej a vysokoprofesionálna výroba. Popis výrobku: Vegánska proteínová tyčinka s kokosom v horkej čokoláde. Hmotnosť: 50 g Zloženie: horká čokoláda 20 % (kakaová hmota, cukor, kakaový prášok so zníženým množstvom tuku, kakaové maslo, emulgátory: sójový lecitín, polyglycerolpolyricínoleát; extrakt Bourbon vanilky), vláknina z čakanky, ryžová bielkovina 17 %, strúhaný kokos 15 %, pasta z pražených kešu orieškov, zvlhčovadlo: glycer Alergény: Sójový lecitín, orechy Vyrobené na: Slovensko",https://powerlogy.com/powerlogy-upgraded-vegan-protein-bar-50-g,Powerlogy,Powerlogy,https://media.powerlogy.com/1/live/20250625162404/upgraded-vegan-protein-bar-ingrediencia.png,in_stock,2.95 EUR,,8588009019725,70329,,new,Funkčná výživa > Proteíny > Bezlepkové proteíny,0.055,kg,https://powerlogy.com/,true,14,https://powerlogy.com/o-nakupe/vseobecne-obchodne-podmienky,true,4.82,17,SK,SK,food,bezlepkové-proteíny,in-stock,single,
494991,Powerlogy Upgraded Low Carb Granola Choco & Strawberry 350 g,"Bezlepková nízkosacharidová granola s čakankovou vlákninou, horkou čokoládou, kešu orechmi a jahodami • Bez lepku, mlieka a pridaného cukru • Vysoký obsah prebiotickej vlákniny • Príjemný pocit sýtosti a ľahké trávenie • Balenie obsahuje cca 7 porcií (1 porcia = 50 g) • Len 3 g cukru na jednu porciu  Popis výrobku: Granola s čokoládou, čakankovou vlákninou, kešu a jahodami Hmotnosť: 350 g Zloženie: bezlepkové ovsené vločky, horká čokoláda (kakaový prášok, kakaové maslo, vanilkový extrakt), čakanková vláknina, quinoa vločky, kokosové chipsy, lyofilizované jahody, kešu orechy, sezamové semienka, kokosový olej, kakao, soľ. Alergény: Orechy, sezam Vyrobené v: Česko",https://powerlogy.com/upgraded-low-carb-granola,Powerlogy,Powerlogy,https://media.powerlogy.com/1/live/20260521113738/powerlogy-granola-choco-strawberry.png,in_stock,9.95 EUR,,8588009019695,70322,,new,Zdravé potraviny > Granola a müsli > Low carb granola,0.35,kg,https://powerlogy.com/,true,14,https://powerlogy.com/o-nakupe/vseobecne-obchodne-podmienky,true,4.79,58,SK,SK,food,low-carb-granola,in-stock,single,
495707,Powerlogy Upgraded Whey Protein Bar 24 x 50 g,"XXL balenie tyčinky so srvátkovým proteínom, prebiotickou vlákninou, kokosom a horkou čokoládou • Bez lepku a orechov • Nízky obsah cukru a veľké množstvo vlákniny • Ľahké trávenie • Neobsahuje umelé sladidlá Zdravie nie je o maximalizácii proteínu Nová línia Powerlogy produktov s označením Upgraded je unikátna svojou receptúrou. Každý Powerlogy produkt v sebe spája skvelú chuť a vysokú výživovú hodnotu. Upgraded línia ide ešte ďalej. Receptúra týchto produktov je založená na moderných vedeckých poznatkoch a je vyladená do posledného detailu. Dodá vám extra energiu a je priamou posilou konkrétnych funkcií tela. S našou inovatívnou proteínovou tyčinkou máte zabezpečený extra príjem srvátkového proteínu (11 g v jednej tyčinke). K nemu sme pridali MCT olej a vysoký obsah vlákniny. Naším cieľom totiž nie je maximalizácia množstva proteínu, ale zdravé zloženie. Preto vám Upgraded Whey Protein Bar okrem regenerácie pomôže aj so zdravým pocitom sýtosti, optimálnou hladinou cukru v krvi a rýchlym zdrojom energie v podobe MCT tukov. A to všetko s veľmi nízkym obsahom cukru a bez záťaže trávenia. V produkte nenájdete žiadne umelé sladidlá. Namiesto toho sme skvelú „bounty“ chuť dosiahli polevou z horkej čokolády, čerstvým kokosom a malým množstvom prírodnej stévie. O extra energiu a šťavnatosť tyčinky sa postará MCT olej a vysokoprofesionálna výroba. Popis výrobku: Proteínová tyčinka s kokosom v horkej čokoláde. Hmotnosť: 24 × 50 g Zloženie: srvátkový bielkovinový koncentrát 24 % (srvátkový bielkovinový koncentrát, emulgátor: lecitíny), horká čokoláda 20 % (kakaová hmota, cukor, kakaový prášok so zníženým množstvom tuku, kakaové maslo, emulgátory: sójový lecitín; polyglycerolpolyricínoleát, extrakt z Bourbon vanilky), vláknina z čakanky Alergény: Mlieko, sójový lecitín Vyrobené na: Slovensko",https://powerlogy.com/powerlogy-upgraded-whey-protein-bar-24-x-50-g,Powerlogy,Powerlogy,https://media.powerlogy.com/1/live/20240325173255/upgraded-whey-bar-24ks.png,in_stock,70.80 EUR,59.95 EUR,,70328_24,,new,Funkčná výživa > Proteíny > Srvátkové proteíny,0.1,kg,https://powerlogy.com/,true,14,https://powerlogy.com/o-nakupe/vseobecne-obchodne-podmienky,true,4.95,21,SK,SK,food,srvátkové-proteíny,in-stock,single,
495708,Powerlogy Upgraded Vegan Protein Bar 24 x 50 g,"XXL balenie certifikovanej VEGAN proteínovej tyčinky s prebiotickou vlákninou, kokosom a horkou čokoládou • Bez lepku a mlieka • Nízky obsah cukru a veľké množstvo vlákniny • Ľahké trávenie • Neobsahuje umelé sladidlá Zdravie nie je o maximalizácii proteínu Nová línia Powerlogy produktov s označením Upgraded je unikátna svojou receptúrou. Každý Powerlogy produkt v sebe spája skvelú chuť a vysokú výživovú hodnotu. Upgraded línia ide ešte ďalej. Receptúra týchto produktov je založená na moderných vedeckých poznatkoch a je vyladená do posledného detailu. Dodá vám extra energiu a je priamou posilou konkrétnych funkcií tela. S našou inovatívnou proteínovou tyčinkou máte zabezpečený extra príjem rastlinného proteínu (10 g v jednej tyčinke). K nemu sme pridali MCT olej a vysoký obsah vlákniny. Naším cieľom totiž nie je maximalizácia množstva proteínu, ale zdravé zloženie. Preto vám Upgraded Vegan Protein Bar okrem regenerácie pomôže aj so zdravým pocitom sýtosti, optimálnou hladinou cukru v krvi a rýchlym zdrojom energie v podobe MCT tukov. A to všetko s veľmi nízkym obsahom cukru a bez záťaže trávenia. V produkte nenájdete žiadne umelé sladidlá. Namiesto toho sme skvelú „bounty“ chuť dosiahli polevou z horkej čokolády, čerstvým kokosom a malým množstvom prírodnej stévie. O extra energiu a šťavnatosť tyčinky sa postará MCT olej a vysokoprofesionálna výroba. Popis výrobku: Vegánska proteínová tyčinka s kokosom v horkej čokoláde. Hmotnosť: 24 × 50 g Zloženie: horká čokoláda 20 % (kakaová hmota, cukor, kakaový prášok so zníženým množstvom tuku, kakaové maslo, emulgátory: sójový lecitín, polyglycerolpolyricínoleát; extrakt Bourbon vanilky), vláknina z čakanky, ryžová bielkovina 17 %, strúhaný kokos 15 %, pasta z pražených kešu orieškov, zvlhčovadlo: glycer Alergény: Sójový lecitín, orechy Vyrobené na: Slovensko",https://powerlogy.com/powerlogy-upgraded-vegan-protein-bar-24-x-50-g,Powerlogy,Powerlogy,https://media.powerlogy.com/1/live/20240325173245/upgraded-vegan-protein-bar-24ks.png,in_stock,70.80 EUR,59.95 EUR,,70329_24,,new,Funkčná výživa > Proteínové tyčinky > Bezlepkové müsli tyčinky,0.1,kg,https://powerlogy.com/,true,14,https://powerlogy.com/o-nakupe/vseobecne-obchodne-podmienky,true,4.82,17,SK,SK,food,bezlepkové-müsli-tyčinky,in-stock,single,
